Time (s),Temp0,Temp1,Temp2,Temp_CPU,Volt0,Volt1,Volt2,Volt_CPU,Curr0,Curr1,Curr2,Cyc0,Cyc1,Cyc2,Seq0,Seq1,Seq2,disval0,disval1,disval2,dislowval0,dislowval1,dislowval2,chgval0,chgval1,chgval2,chglowval0,chglowval1,chglowval2,estSOC0,estSOC1,estSOC2,estCAP0,estCAP1,estCAP2,estV0,estV1,estV2
5040.837814111,26.6875,27.0,28.125,55.0,4.1488000000000005,4.16,4.1184,0.84,-44.76,-44.5425,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.030824964343309762,0.031047420316041602,0.030156224936305518,171.6138,171.6138,171.6138,4.062867820610945,4.0714049128864565,4.0380926771058885
5041.837816673,26.6875,27.0,28.1875,54.5,4.1488000000000005,4.1616,4.1184,0.84,-44.76,-44.54,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.03136706304264852,0.03159597178300995,0.030684463720494787,171.6138,171.6138,171.6138,4.063363038571446,4.072018735312538,4.038676675592623
5042.837822495,26.75,27.0625,28.1875,54.5,4.152,4.1632,4.1184,0.84,-44.7575,-44.5375,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.03190936735865395,0.03214867532799023,0.03121285949918062,171.6138,171.6138,171.6138,4.063856881143303,4.0729177547046715,4.039138074984812
5043.837833041,26.75,27.0625,28.1875,55.5,4.152,4.1632,4.1184,0.84,-44.7575,-44.5375,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.03246049389687967,0.03270473149343703,0.03174140544393115,171.6138,171.6138,171.6138,4.064942283158966,4.074036359222591,4.039604105769949
5044.837843997,26.75,27.0,28.25,55.0,4.1552,4.1632,4.1232,0.84,-44.7525,-44.5425,-45.2575,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.03300999924647666,0.03325917631141117,0.0322700353300348,171.6138,171.6138,171.6138,4.065925923806902,4.075027602447447,4.040070721568963
5045.837848212,26.8125,27.0,28.25,55.5,4.1504,4.1632,4.1184,0.84,-44.765,-44.535,-45.2725,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.0335670652269782,0.03381236213851887,0.03281196029597006,171.6138,171.6138,171.6138,4.0673801092299495,4.07590598645674,4.041430885493385
5046.837853282,26.8125,27.0625,28.25,55.5,4.152,4.1648000000000005,4.12,0.84,-44.7575,-44.5375,-45.2625,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.034108099626829105,0.034364610306982506,0.033337833917634736,171.6138,171.6138,171.6138,4.067769506763879,4.0766836635954045,4.041765634619157
5047.837857574,26.875,27.0625,28.25,55.5,4.1536,4.1648000000000005,4.1216,0.84,-44.76,-44.5375,-45.265,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.03465414036539707,0.0349204347510326,0.03386885041973497,171.6138,171.6138,171.6138,4.06840781661179,4.077699382740401,4.042354208692833
5048.837870628,26.8125,27.0625,28.25,55.0,4.152,4.1648000000000005,4.1232,0.84,-44.76,-44.54,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.03520401906441267,0.03547473484466656,0.03440377851303057,171.6138,171.6138,171.6138,4.069335735910289,4.078608745174999,4.043242890758812
5049.837876313,26.8125,27.125,28.3125,55.0,4.1536,4.1648000000000005,4.1248000000000005,0.84,-44.755,-44.5375,-45.26,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.035748029402195104,0.03602778516158925,0.03494191859532898,171.6138,171.6138,171.6138,4.069881458726449,4.079422330442556,4.044342519525217
5050.837889666,26.8125,27.125,28.3125,56.0,4.1536,4.168,4.1248000000000005,0.84,-44.7525,-44.545,-45.2675,0,0,0,0,0,0,120,120,120,120,120,120,4.900000000000003,7.9,5.900000000000005,200,200,200,0.03629629807650438,0.0365798214278881,0.03548258886820903,171.6138,171.6138,171.6138,4.070687970414279,4.080157058298363,4.04561278566243
